transaction_id,customer_id,amount,payment_method,location,device_type,new_device,location_change,transactions_last_hour,account_age_days,previous_fraud_count,fraud
TXN100319,CUST4397,3446.46,Wallet,Delhi,Tablet,0,0,3,13,0,0
TXN100320,CUST1769,2603.59,Card,Chennai,Mobile,0,0,1,501,0,0
TXN100321,CUST4461,2887.68,UPI,Pune,Mobile,0,0,2,267,0,0
TXN100322,CUST1829,4964.11,Wallet,Delhi,Mobile,0,0,1,116,0,0
TXN100323,CUST2054,3283.34,UPI,Delhi,Mobile,0,0,0,504,0,0
TXN100324,CUST1839,3682.58,NetBanking,Bangalore,Mobile,0,0,0,67,0,0
TXN100325,CUST2262,1177.28,Card,Bangalore,Mobile,0,1,3,584,2,1
TXN100326,CUST1579,17107.58,Wallet,Chennai,Mobile,0,0,0,174,0,0
TXN100327,CUST3324,277.63,Card,Delhi,Mobile,0,0,0,33,0,0
TXN100328,CUST1950,613.97,Card,Delhi,Mobile,0,0,1,163,3,1
TXN100329,CUST1736,2783.54,UPI,Chennai,Mobile,0,0,0,186,0,0
TXN100330,CUST1350,751.71,UPI,Jaipur,Desktop,0,1,2,126,0,0
TXN100331,CUST2420,2605.1,UPI,Mumbai,Desktop,0,0,2,463,0,0
TXN100332,CUST2922,2325.05,Wallet,Pune,Mobile,0,0,1,641,0,0
TXN100333,CUST2580,1218.96,Wallet,Delhi,Desktop,0,0,2,869,0,0
TXN100334,CUST3588,8542.01,Card,Hyderabad,Mobile,0,0,2,343,0,0
TXN100335,CUST2238,1167.33,UPI,Delhi,Mobile,0,0,1,398,0,0
TXN100336,CUST2292,42732.49,Card,Mumbai,Mobile,0,0,1,82,0,0
TXN100337,CUST3911,3215.23,UPI,Delhi,Tablet,0,0,1,446,0,0
TXN100338,CUST4804,3023.52,UPI,Kolkata,Desktop,0,0,2,1558,0,0
TXN100339,CUST3037,3517.51,UPI,Mumbai,Mobile,0,0,3,52,0,0
TXN100340,CUST1124,6831.54,Card,Delhi,Desktop,0,1,1,189,0,0
TXN100341,CUST1284,1823.93,Wallet,Delhi,Mobile,0,0,0,891,0,0
TXN100342,CUST3145,955.87,Card,Hyderabad,Mobile,0,0,0,753,0,0
TXN100343,CUST2937,8350.76,UPI,Bangalore,Tablet,0,0,4,168,0,0
TXN100344,CUST1469,1546.99,UPI,Jaipur,Desktop,1,0,2,20,0,1
TXN100345,CUST2795,1495.93,Card,Chennai,Mobile,0,0,1,371,0,0
TXN100346,CUST3738,3304.14,Wallet,Bangalore,Mobile,0,0,0,79,0,0
TXN100347,CUST1131,4545.18,Wallet,Kolkata,Desktop,0,0,1,315,1,0
TXN100348,CUST2053,2355.46,UPI,Hyderabad,Desktop,0,0,3,385,1,0
TXN100349,CUST2860,6545.79,Card,Chennai,Tablet,0,0,1,190,0,0
TXN100350,CUST4993,1602.28,NetBanking,Chennai,Mobile,0,0,2,325,0,0
TXN100351,CUST3462,5556.74,Card,Mumbai,Mobile,0,0,1,30,0,0
TXN100352,CUST3359,4972.19,Card,Pune,Desktop,0,1,0,335,3,1
TXN100353,CUST3214,2495.17,Card,Hyderabad,Mobile,0,0,2,617,0,0
TXN100354,CUST3203,980.7,NetBanking,Jaipur,Desktop,0,1,4,351,0,0
TXN100355,CUST1270,14076.44,Wallet,Bangalore,Mobile,0,0,0,3,0,1
TXN100356,CUST1937,1592.02,UPI,Delhi,Desktop,0,0,0,10,0,0
TXN100357,CUST3766,10712.64,NetBanking,Mumbai,Tablet,0,1,1,70,0,0
TXN100358,CUST3355,1511.31,UPI,Pune,Mobile,0,0,1,301,0,0
TXN100359,CUST1104,2401.59,NetBanking,Mumbai,Mobile,0,0,1,317,0,0
TXN100360,CUST3075,644.68,NetBanking,Bangalore,Desktop,0,0,2,316,1,0
TXN100361,CUST2873,1892.78,Card,Pune,Mobile,0,0,1,560,0,0
TXN100362,CUST4100,4772.1,Card,Jaipur,Mobile,1,0,0,10,0,0
TXN100363,CUST1552,2237.87,Card,Chennai,Mobile,0,0,1,41,0,0
TXN100364,CUST2207,2168.92,Card,Bangalore,Mobile,0,0,1,54,0,0
TXN100365,CUST4894,6444.7,NetBanking,Chennai,Desktop,0,0,1,70,0,0
TXN100366,CUST4877,5286.41,Card,Mumbai,Mobile,1,0,1,160,0,0
TXN100367,CUST4313,688.74,Card,Kolkata,Tablet,0,1,2,706,0,0
TXN100368,CUST3134,7130.25,Card,Pune,Mobile,0,0,0,224,1,0
TXN100369,CUST3472,3451.86,UPI,Pune,Mobile,0,0,2,25,0,0
TXN100370,CUST2201,1592.04,Card,Mumbai,Mobile,0,0,2,157,0,0
TXN100371,CUST1937,4392.78,UPI,Pune,Mobile,0,0,2,15,0,0
TXN100372,CUST1194,8954.19,Card,Jaipur,Mobile,0,0,1,468,0,0
TXN100373,CUST3733,16990.38,Card,Hyderabad,Mobile,0,0,0,344,3,0
TXN100374,CUST4254,5540.61,Card,Jaipur,Mobile,1,0,1,454,0,1
TXN100375,CUST4394,1595.21,Card,Hyderabad,Mobile,0,0,0,322,0,0
TXN100376,CUST3575,1798.81,Wallet,Delhi,Desktop,0,0,3,67,0,0
TXN100377,CUST2589,2150.85,Card,Delhi,Desktop,0,0,0,221,0,0
TXN100378,CUST4456,1201.29,Wallet,Mumbai,Mobile,0,0,0,375,0,0
TXN100379,CUST3554,537.7,Wallet,Pune,Desktop,0,0,1,73,0,0
TXN100380,CUST1212,9891.64,UPI,Jaipur,Mobile,0,0,0,237,0,0
TXN100381,CUST4673,4912.64,Wallet,Kolkata,Mobile,0,1,0,209,0,0
TXN100382,CUST1622,5400.18,UPI,Hyderabad,Desktop,0,0,2,586,0,0
TXN100383,CUST2225,2834.97,Card,Hyderabad,Mobile,1,0,0,14,0,1
TXN100384,CUST3948,829.71,NetBanking,Bangalore,Tablet,1,0,1,118,0,0
TXN100385,CUST2600,2631.37,UPI,Hyderabad,Mobile,0,0,2,616,0,0
TXN100386,CUST2711,8373.52,Card,Chennai,Mobile,0,0,0,226,0,0
TXN100387,CUST3172,1137.21,Card,Mumbai,Mobile,0,0,1,217,0,0
TXN100388,CUST1946,73454.22,Card,Kolkata,Tablet,0,0,1,709,0,1
TXN100389,CUST1145,525.37,Card,Mumbai,Mobile,0,0,1,198,0,0
TXN100390,CUST1260,3565.71,Wallet,Hyderabad,Tablet,0,0,2,198,0,0
TXN100391,CUST3576,3320.25,UPI,Delhi,Mobile,0,0,1,276,0,1
TXN100392,CUST4665,8732.15,Wallet,Jaipur,Mobile,0,0,1,66,0,0
TXN100393,CUST4821,8767.48,Card,Jaipur,Mobile,0,0,0,489,0,0
TXN100394,CUST4259,2938.03,UPI,Hyderabad,Desktop,0,0,0,410,0,0
TXN100395,CUST3002,2124.23,Card,Kolkata,Mobile,0,0,2,2014,0,0
TXN100396,CUST4147,12337.1,Card,Pune,Tablet,0,0,0,326,0,0
TXN100397,CUST1624,2459.53,Card,Pune,Desktop,0,1,0,945,0,0
TXN100398,CUST1806,2375.19,NetBanking,Delhi,Desktop,0,0,0,136,0,0
TXN100399,CUST4544,4806.35,UPI,Delhi,Mobile,0,1,0,708,0,0
TXN100400,CUST3337,9319.12,UPI,Mumbai,Mobile,0,0,1,903,0,0
TXN100401,CUST4381,21183.18,NetBanking,Mumbai,Mobile,0,0,1,299,0,0
TXN100402,CUST4555,14044.98,UPI,Chennai,Desktop,0,0,2,183,0,0
TXN100403,CUST1866,8154.78,UPI,Hyderabad,Mobile,0,0,0,720,0,0
TXN100404,CUST2103,10629.58,Card,Kolkata,Desktop,0,0,2,189,0,0
TXN100405,CUST1614,28824.01,UPI,Kolkata,Mobile,0,0,2,238,0,0
TXN100406,CUST3622,455.39,NetBanking,Pune,Desktop,0,0,2,822,0,0
TXN100407,CUST3858,4474.79,Card,Kolkata,Mobile,0,0,0,1624,0,0
TXN100408,CUST3506,2918.11,UPI,Chennai,Mobile,0,0,0,68,0,0
TXN100409,CUST1642,1397.71,Card,Pune,Mobile,0,0,2,218,0,0
TXN100410,CUST1894,10205.33,UPI,Bangalore,Mobile,1,0,1,496,0,0
TXN100411,CUST4096,20994.2,Card,Kolkata,Desktop,0,0,0,378,0,0
TXN100412,CUST2946,5110.19,UPI,Pune,Desktop,0,0,0,720,0,0
TXN100413,CUST1102,1551.62,UPI,Chennai,Mobile,0,0,1,705,0,0
TXN100414,CUST2264,857.0,Card,Mumbai,Mobile,0,0,2,172,0,0
TXN100415,CUST4267,1745.69,Card,Chennai,Mobile,0,0,1,151,0,0
TXN100416,CUST3051,16706.71,Wallet,Bangalore,Desktop,1,0,0,41,0,0
TXN100417,CUST1598,7113.71,UPI,Hyderabad,Mobile,0,0,1,146,0,0
TXN100418,CUST4035,10807.23,Card,Delhi,Mobile,0,0,3,76,0,0
TXN100419,CUST3457,747.96,Card,Jaipur,Desktop,0,0,1,622,0,0
TXN100420,CUST3405,8593.4,Wallet,Mumbai,Desktop,0,0,2,728,0,0
TXN100421,CUST1855,1485.02,Card,Delhi,Tablet,0,0,0,261,0,0
TXN100422,CUST1909,982.77,Card,Pune,Desktop,0,0,0,407,0,0
TXN100423,CUST1351,8979.14,UPI,Mumbai,Mobile,0,0,2,1284,0,1
TXN100424,CUST3595,350.79,Card,Chennai,Desktop,0,0,2,53,0,0
TXN100425,CUST1193,3767.99,Card,Jaipur,Mobile,0,0,0,196,0,0
TXN100426,CUST1090,5398.7,NetBanking,Bangalore,Mobile,1,0,0,620,0,0
TXN100427,CUST3171,9252.39,NetBanking,Mumbai,Mobile,0,0,2,399,0,0
TXN100428,CUST2804,33976.02,Card,Jaipur,Mobile,1,0,0,328,0,0
TXN100429,CUST3243,1386.4,Card,Bangalore,Mobile,1,1,0,158,0,0
TXN100430,CUST3849,8733.23,Card,Pune,Desktop,0,0,2,231,0,0
TXN100431,CUST3612,2076.62,UPI,Pune,Mobile,0,0,0,87,0,0
TXN100432,CUST1776,1920.9,Card,Chennai,Desktop,0,0,3,365,0,0
TXN100433,CUST4025,7537.35,Card,Jaipur,Mobile,0,0,5,393,0,0
TXN100434,CUST4139,1688.35,Card,Mumbai,Mobile,0,0,0,654,0,0
TXN100435,CUST1370,536.53,Card,Pune,Mobile,0,0,2,567,1,0
TXN100436,CUST2701,8333.45,Card,Hyderabad,Mobile,0,0,0,10,0,0
TXN100437,CUST4455,2859.51,UPI,Pune,Mobile,0,0,1,432,0,0
TXN100438,CUST2431,8219.34,Card,Hyderabad,Desktop,0,0,1,2387,0,0
TXN100439,CUST3893,5604.18,Card,Kolkata,Desktop,1,0,1,227,0,0
TXN100440,CUST4276,1379.06,Card,Bangalore,Desktop,0,0,2,591,0,0
TXN100441,CUST4988,11614.24,Card,Hyderabad,Mobile,0,0,1,921,2,0
TXN100442,CUST4133,708.95,UPI,Jaipur,Mobile,0,0,0,560,0,0
TXN100443,CUST2646,12322.5,Card,Chennai,Mobile,0,0,2,88,0,0
TXN100444,CUST1906,5055.71,Card,Pune,Desktop,0,0,2,396,0,0
TXN100445,CUST2539,1612.66,Card,Jaipur,Mobile,0,1,1,110,0,0
TXN100446,CUST3632,16092.2,Card,Pune,Mobile,0,0,1,526,2,0
TXN100447,CUST2408,1444.42,NetBanking,Hyderabad,Mobile,0,0,4,64,2,0
TXN100448,CUST1767,12243.04,UPI,Hyderabad,Mobile,0,0,0,361,0,0
TXN100449,CUST1386,1745.72,UPI,Kolkata,Desktop,0,0,0,516,0,0
TXN100450,CUST2401,3417.53,Card,Hyderabad,Mobile,0,0,2,480,0,0
TXN100451,CUST4441,25850.52,Card,Hyderabad,Mobile,0,0,1,152,0,1
TXN100452,CUST2600,14012.12,Card,Hyderabad,Desktop,0,0,2,81,0,0
TXN100453,CUST1582,761.39,Card,Hyderabad,Mobile,0,0,0,179,0,0
TXN100454,CUST3075,849.15,NetBanking,Pune,Mobile,0,0,2,116,1,0
TXN100455,CUST2160,597.31,UPI,Chennai,Tablet,1,0,2,78,0,0
TXN100456,CUST3681,11015.18,Card,Bangalore,Mobile,0,0,2,250,0,0
TXN100457,CUST4516,6198.56,Card,Chennai,Mobile,0,0,0,119,1,0
TXN100458,CUST3867,1173.14,Card,Jaipur,Desktop,0,0,3,136,0,0
TXN100459,CUST3534,6215.31,UPI,Mumbai,Tablet,0,0,1,494,0,0
TXN100460,CUST2716,9656.23,UPI,Chennai,Desktop,0,0,2,233,0,0
TXN100461,CUST2247,273.14,Card,Bangalore,Desktop,0,0,2,422,0,0
TXN100462,CUST1284,1608.86,Card,Mumbai,Mobile,1,0,1,291,0,0
TXN100463,CUST1910,1840.98,UPI,Pune,Mobile,0,0,1,27,0,0
TXN100464,CUST4647,3052.1,Card,Kolkata,Desktop,0,0,0,365,0,0
TXN100465,CUST3628,1361.43,NetBanking,Bangalore,Desktop,1,1,1,2,0,0
TXN100466,CUST2492,1205.18,NetBanking,Chennai,Mobile,0,0,2,1690,0,1
TXN100467,CUST4422,5727.54,UPI,Chennai,Desktop,0,0,1,28,0,0
TXN100468,CUST3145,2494.99,NetBanking,Kolkata,Mobile,0,1,0,508,0,0
TXN100469,CUST4304,1141.01,Card,Chennai,Tablet,0,0,1,443,0,0
TXN100470,CUST2194,2960.03,Wallet,Bangalore,Mobile,0,0,2,102,0,0
TXN100471,CUST4151,6102.72,UPI,Pune,Desktop,0,0,2,143,2,1
TXN100472,CUST1343,4486.07,NetBanking,Mumbai,Desktop,0,1,1,258,2,1
TXN100473,CUST3465,172.58,Card,Pune,Mobile,0,0,2,47,0,0
TXN100474,CUST4982,408.85,Card,Hyderabad,Tablet,0,1,2,253,0,0
TXN100475,CUST1456,3670.65,Card,Mumbai,Desktop,0,0,2,242,1,0
TXN100476,CUST3821,5567.84,UPI,Jaipur,Desktop,0,0,2,454,0,0
TXN100477,CUST2402,1390.45,Card,Bangalore,Mobile,0,0,1,18,0,0
TXN100478,CUST4167,7516.09,UPI,Chennai,Desktop,0,0,0,66,0,0
TXN100479,CUST2331,11093.28,Card,Jaipur,Mobile,0,0,1,851,0,0
TXN100480,CUST1173,6122.32,Card,Hyderabad,Desktop,0,0,2,1658,0,0
TXN100481,CUST3862,16445.69,NetBanking,Hyderabad,Mobile,1,0,2,173,0,0
TXN100482,CUST2124,6456.18,UPI,Jaipur,Mobile,0,0,1,241,0,0
TXN100483,CUST3354,1432.8,Wallet,Pune,Mobile,0,0,1,293,0,0
TXN100484,CUST4191,3243.85,Card,Pune,Mobile,0,1,1,43,0,0
TXN100485,CUST3378,2680.75,Card,Chennai,Desktop,0,0,1,134,0,0
TXN100486,CUST4269,2237.74,NetBanking,Kolkata,Desktop,0,0,1,399,0,0
TXN100487,CUST3622,7872.57,Card,Kolkata,Desktop,0,0,0,213,0,0
TXN100488,CUST2388,8502.71,UPI,Jaipur,Mobile,0,1,1,699,0,0
TXN100489,CUST2990,10528.87,Card,Jaipur,Mobile,1,0,1,221,0,0
TXN100490,CUST4981,1559.71,UPI,Hyderabad,Tablet,0,0,0,282,0,0
TXN100491,CUST2464,3496.86,UPI,Kolkata,Mobile,0,0,1,100,0,0
TXN100492,CUST4263,13712.93,UPI,Jaipur,Desktop,0,0,1,42,0,0
TXN100493,CUST1040,891.29,UPI,Jaipur,Desktop,1,0,4,305,0,1
TXN100494,CUST4354,5458.67,NetBanking,Mumbai,Desktop,0,0,1,737,0,0
TXN100495,CUST4506,6861.47,Wallet,Bangalore,Tablet,0,0,0,42,0,0
TXN100496,CUST1384,3857.88,Card,Chennai,Mobile,0,0,1,176,0,0
TXN100497,CUST4232,4236.65,UPI,Mumbai,Desktop,1,1,0,1074,0,0
TXN100498,CUST1545,6977.03,Card,Chennai,Tablet,0,0,0,638,0,0
TXN100499,CUST1767,7130.72,NetBanking,Delhi,Mobile,0,0,0,241,0,0
TXN100500,CUST3465,7823.72,Card,Delhi,Desktop,0,0,1,365,0,0
TXN100501,CUST1517,13953.58,Wallet,Delhi,Mobile,0,0,3,634,0,0
TXN100502,CUST1001,1956.75,NetBanking,Hyderabad,Mobile,0,0,1,190,2,0
TXN100503,CUST3564,4442.87,Card,Bangalore,Desktop,0,1,1,61,0,0
TXN100504,CUST1383,795.49,Card,Pune,Desktop,0,0,0,416,0,0
TXN100505,CUST2690,7903.29,Card,Pune,Mobile,0,0,1,391,1,1
TXN100506,CUST2382,837.1,UPI,Jaipur,Desktop,0,0,3,926,0,0
TXN100507,CUST1146,2609.15,Card,Delhi,Mobile,0,0,1,403,0,0
TXN100508,CUST2943,3059.08,Card,Chennai,Mobile,0,0,2,504,0,0
TXN100509,CUST3709,12225.9,Card,Pune,Mobile,0,0,1,151,3,0
TXN100510,CUST3782,1261.85,UPI,Bangalore,Mobile,0,0,0,1,0,0
TXN100511,CUST2734,322.75,UPI,Hyderabad,Tablet,0,0,1,84,0,0
TXN100512,CUST4166,11144.75,Card,Mumbai,Mobile,0,0,3,199,0,0
TXN100513,CUST4679,53668.23,Wallet,Chennai,Desktop,0,0,1,252,0,0
TXN100514,CUST1149,32804.22,NetBanking,Hyderabad,Mobile,1,0,2,586,0,0
TXN100515,CUST2073,9711.71,NetBanking,Kolkata,Mobile,0,0,2,42,0,0
TXN100516,CUST4217,1728.03,NetBanking,Bangalore,Desktop,0,0,4,122,2,1
TXN100517,CUST4394,585.84,UPI,Hyderabad,Mobile,0,0,0,183,0,0
TXN100518,CUST1923,36009.28,UPI,Jaipur,Mobile,0,0,2,431,0,0
TXN100519,CUST4830,206.83,Card,Delhi,Mobile,0,0,0,97,0,0
TXN100520,CUST4818,2855.57,UPI,Jaipur,Desktop,0,0,4,561,0,0
TXN100521,CUST3557,3397.16,Card,Mumbai,Mobile,0,0,2,203,0,0
TXN100522,CUST3815,8410.75,Wallet,Bangalore,Mobile,0,0,1,138,0,0
TXN100523,CUST2102,9732.25,NetBanking,Chennai,Mobile,0,0,2,99,0,0
TXN100524,CUST4254,12700.71,UPI,Chennai,Mobile,0,0,2,450,0,0
TXN100525,CUST4034,11026.19,Card,Hyderabad,Mobile,0,0,1,40,0,0
TXN100526,CUST4131,3853.4,UPI,Hyderabad,Mobile,0,0,1,338,0,0
TXN100527,CUST3396,3193.79,Wallet,Chennai,Mobile,0,0,0,209,0,0
TXN100528,CUST3760,1272.23,Card,Mumbai,Mobile,0,0,1,714,0,0
TXN100529,CUST3851,20488.07,UPI,Delhi,Mobile,0,0,2,97,0,0
TXN100530,CUST3273,3968.14,Wallet,Kolkata,Mobile,0,0,3,201,1,0
TXN100531,CUST1082,3185.11,UPI,Hyderabad,Tablet,0,0,3,480,0,0
TXN100532,CUST4659,14488.86,UPI,Kolkata,Mobile,1,0,1,178,0,0
TXN100533,CUST4008,1482.47,Card,Mumbai,Mobile,1,0,2,26,2,1
TXN100534,CUST2369,5336.44,Card,Delhi,Tablet,0,0,0,103,0,0
TXN100535,CUST1686,2218.35,Card,Chennai,Mobile,0,0,0,124,0,0
TXN100536,CUST1142,1004.05,NetBanking,Jaipur,Mobile,0,0,0,628,0,0
TXN100537,CUST1918,13158.24,NetBanking,Kolkata,Mobile,1,1,2,108,0,0
TXN100538,CUST3425,25182.94,UPI,Bangalore,Mobile,0,0,3,62,0,0
TXN100539,CUST2029,7368.6,UPI,Kolkata,Mobile,0,0,0,497,0,0
TXN100540,CUST1373,2913.04,Card,Hyderabad,Mobile,0,0,2,147,0,0
TXN100541,CUST1040,3294.52,Card,Bangalore,Desktop,0,0,0,62,0,0
TXN100542,CUST4233,3555.04,Card,Chennai,Mobile,0,0,0,768,0,1
TXN100543,CUST3317,4275.88,NetBanking,Kolkata,Desktop,0,0,1,69,0,0
TXN100544,CUST3512,2000.69,Card,Kolkata,Mobile,1,0,0,1053,0,0
TXN100545,CUST3399,11065.38,Card,Mumbai,Tablet,0,0,1,178,0,0
TXN100546,CUST4379,8383.09,Card,Jaipur,Mobile,0,0,2,1304,0,0
TXN100547,CUST3642,436.91,UPI,Chennai,Desktop,0,0,0,616,0,0
TXN100548,CUST4569,10010.14,Card,Mumbai,Desktop,0,0,1,313,2,0
TXN100549,CUST2976,2565.66,UPI,Jaipur,Mobile,0,0,2,289,0,0
TXN100550,CUST2574,1766.13,Card,Pune,Mobile,0,0,4,218,1,0
TXN100551,CUST4184,1197.39,NetBanking,Mumbai,Mobile,0,0,2,393,0,0
TXN100552,CUST1379,624.34,Card,Jaipur,Mobile,0,0,0,1687,0,0
TXN100553,CUST4540,24102.26,NetBanking,Bangalore,Mobile,0,0,2,601,0,0
TXN100554,CUST3331,829.86,Card,Delhi,Mobile,0,0,3,322,0,0
TXN100555,CUST1243,3513.51,UPI,Bangalore,Desktop,0,0,1,263,0,0
TXN100556,CUST4090,1772.77,UPI,Chennai,Mobile,0,0,2,771,0,0
TXN100557,CUST1671,1154.81,NetBanking,Pune,Mobile,0,0,3,1151,0,0
TXN100558,CUST3297,2872.33,Card,Pune,Mobile,0,0,3,180,0,0
TXN100559,CUST3544,3012.71,Card,Mumbai,Tablet,0,0,2,359,0,0
TXN100560,CUST1807,6890.69,Card,Chennai,Tablet,0,1,0,735,0,0
TXN100561,CUST1869,939.04,Card,Bangalore,Tablet,0,0,1,239,0,0
TXN100562,CUST2400,3636.89,Card,Delhi,Mobile,1,0,2,102,0,0
TXN100563,CUST2702,444.52,Wallet,Jaipur,Mobile,1,0,2,532,0,0
TXN100564,CUST1055,544.76,Wallet,Chennai,Desktop,0,0,0,254,0,0
TXN100565,CUST3411,18550.52,UPI,Mumbai,Desktop,0,0,3,592,0,0
TXN100566,CUST1676,6234.17,Card,Mumbai,Mobile,0,0,1,256,0,0
TXN100567,CUST2083,781.93,Card,Pune,Desktop,0,0,3,188,0,0
TXN100568,CUST3867,2434.45,UPI,Hyderabad,Mobile,0,0,4,414,0,0
TXN100569,CUST3151,30121.39,UPI,Mumbai,Mobile,0,0,1,2139,0,0
TXN100570,CUST1787,12101.65,NetBanking,Pune,Desktop,0,0,0,218,0,0
TXN100571,CUST1231,4219.22,Card,Chennai,Mobile,0,0,1,93,0,0
TXN100572,CUST4560,1040.97,UPI,Delhi,Mobile,0,0,4,836,0,1
TXN100573,CUST2526,7299.4,Wallet,Chennai,Mobile,0,1,1,397,0,0
TXN100574,CUST4598,1202.62,UPI,Jaipur,Mobile,0,0,2,649,0,0
TXN100575,CUST1928,12037.67,Card,Hyderabad,Tablet,0,0,3,200,0,0
TXN100576,CUST2531,2824.58,Card,Delhi,Desktop,0,0,1,185,0,0
TXN100577,CUST2708,3289.22,Wallet,Bangalore,Desktop,0,1,2,145,0,0
TXN100578,CUST4236,8395.8,Wallet,Pune,Desktop,0,0,1,164,0,0
TXN100579,CUST4347,2301.24,UPI,Chennai,Desktop,0,0,1,64,0,0
TXN100580,CUST1249,1583.3,UPI,Pune,Mobile,1,0,0,66,0,0
TXN100581,CUST2530,393.31,NetBanking,Chennai,Desktop,0,0,2,141,0,0
TXN100582,CUST2218,2905.16,NetBanking,Hyderabad,Mobile,0,0,2,5,2,1
TXN100583,CUST3851,17832.5,Card,Bangalore,Desktop,0,0,1,364,0,0
TXN100584,CUST3977,21388.19,NetBanking,Mumbai,Desktop,0,0,3,50,0,0
TXN100585,CUST3138,3780.57,Card,Hyderabad,Mobile,0,0,2,574,0,0
TXN100586,CUST2745,622.88,Card,Pune,Desktop,1,1,2,1163,0,0
TXN100587,CUST2970,1498.43,UPI,Delhi,Desktop,0,0,1,163,0,0
TXN100588,CUST3426,2728.45,Wallet,Jaipur,Mobile,0,0,0,334,0,0
TXN100589,CUST3862,12903.4,UPI,Jaipur,Mobile,0,0,2,287,0,0
TXN100590,CUST1767,6467.6,Card,Pune,Tablet,0,0,0,537,0,0
TXN100591,CUST2159,5898.98,UPI,Delhi,Desktop,0,0,2,124,0,0
TXN100592,CUST3443,2521.8,NetBanking,Bangalore,Mobile,0,0,1,322,0,0
TXN100593,CUST1218,3476.0,UPI,Mumbai,Mobile,0,0,1,331,0,0
TXN100594,CUST3448,6814.29,UPI,Chennai,Desktop,1,1,2,963,1,1
TXN100595,CUST1748,4467.98,UPI,Pune,Mobile,0,0,0,300,1,0
TXN100596,CUST4516,2366.85,UPI,Delhi,Mobile,0,1,2,742,3,1
TXN100597,CUST3472,1970.87,Card,Kolkata,Mobile,0,0,0,258,0,0
TXN100598,CUST4872,2233.02,Card,Mumbai,Mobile,1,1,2,976,0,1
TXN100599,CUST4607,5278.75,Card,Kolkata,Mobile,0,0,2,1090,0,0
TXN100600,CUST1147,19899.78,Card,Delhi,Mobile,0,0,0,227,0,0
TXN100601,CUST4293,7951.77,NetBanking,Bangalore,Mobile,0,0,2,666,0,0
TXN100602,CUST1316,9241.04,Card,Delhi,Tablet,0,0,2,888,1,0
TXN100603,CUST1896,2305.28,Card,Hyderabad,Mobile,1,1,2,308,2,0
TXN100604,CUST3061,4127.92,Card,Kolkata,Mobile,0,0,3,844,1,0
TXN100605,CUST3632,22771.61,UPI,Chennai,Desktop,0,0,0,976,0,0
TXN100606,CUST1646,2097.6,Wallet,Chennai,Mobile,0,0,2,139,0,0
TXN100607,CUST1894,3944.41,Card,Delhi,Tablet,1,0,0,409,0,0
TXN100608,CUST1959,6788.55,UPI,Chennai,Mobile,0,0,1,297,0,0
TXN100609,CUST4624,3816.33,Card,Chennai,Tablet,0,0,2,657,0,0
TXN100610,CUST3085,4901.64,Card,Hyderabad,Mobile,0,0,1,742,0,0
TXN100611,CUST2057,2246.81,NetBanking,Hyderabad,Mobile,0,0,0,403,1,0
TXN100612,CUST3929,1298.92,UPI,Chennai,Mobile,0,0,2,27,1,0
TXN100613,CUST3865,56580.81,UPI,Hyderabad,Mobile,0,0,2,569,0,0
TXN100614,CUST1920,2932.79,Card,Delhi,Desktop,0,0,0,5,0,0
TXN100615,CUST1517,1167.14,NetBanking,Delhi,Mobile,0,1,2,69,0,0
TXN100616,CUST1028,2242.4,Card,Kolkata,Desktop,0,0,0,585,0,0
TXN100617,CUST2759,3373.25,Card,Delhi,Mobile,0,0,3,93,1,0
TXN100618,CUST1034,3232.68,Card,Delhi,Tablet,0,0,0,1716,3,1
TXN100619,CUST4990,1336.47,Card,Chennai,Desktop,0,0,2,110,0,0
TXN100620,CUST2617,531.0,UPI,Chennai,Mobile,0,0,0,876,0,0
TXN100621,CUST4586,741.79,Card,Pune,Desktop,0,0,0,165,1,0
TXN100622,CUST1425,1604.04,UPI,Hyderabad,Mobile,0,0,2,101,0,0
TXN100623,CUST2987,8430.97,Card,Kolkata,Tablet,0,0,3,904,0,0
TXN100624,CUST2540,1511.63,Card,Bangalore,Mobile,0,0,0,643,0,0
TXN100625,CUST2690,7325.1,UPI,Pune,Tablet,0,0,1,36,0,0
TXN100626,CUST2606,2889.15,Wallet,Chennai,Mobile,0,0,2,107,0,0
TXN100627,CUST2989,333.81,NetBanking,Kolkata,Desktop,0,0,2,225,3,1
TXN100628,CUST1445,5069.9,NetBanking,Mumbai,Mobile,0,0,1,759,0,0
TXN100629,CUST2739,2043.82,UPI,Delhi,Desktop,0,0,1,562,0,0
TXN100630,CUST1227,112237.75,NetBanking,Bangalore,Mobile,0,0,1,4,0,1
TXN100631,CUST4293,8378.31,Card,Delhi,Mobile,0,0,1,252,0,0
TXN100632,CUST2151,1497.26,UPI,Delhi,Desktop,0,0,3,319,0,0
TXN100633,CUST3261,5993.24,Card,Hyderabad,Mobile,0,0,0,282,0,0
TXN100634,CUST1352,8000.83,Card,Pune,Tablet,0,0,2,360,0,0
TXN100635,CUST1891,1106.53,UPI,Jaipur,Mobile,0,0,0,418,0,0
TXN100636,CUST3539,27794.42,Card,Pune,Desktop,0,0,0,212,0,0
TXN100637,CUST4124,8289.43,UPI,Chennai,Mobile,0,0,1,666,0,0
TXN100638,CUST4891,2393.1,UPI,Bangalore,Mobile,0,0,1,633,0,0
TXN100639,CUST1742,1471.35,NetBanking,Chennai,Tablet,0,0,0,247,3,0
